code,loops,recursion,function_calls,if_conditions,complexity_label
"def generate_permutations(sorted_values):
    # O(n!) time complexity - generate all permutations
    if len(sorted_values) <= 1:
        return [sorted_values]
    
    permutations = []
    for i in range(len(sorted_values)):
        current = sorted_values[i]
        remaining = sorted_values[:i] + sorted_values[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(input_data):
    # O(n!) time complexity - generate all permutations
    if len(input_data) <= 1:
        return [input_data]
    
    permutations = []
    for i in range(len(input_data)):
        current = input_data[i]
        remaining = input_data[:i] + input_data[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(input_array):
    # O(n!) time complexity - generate all permutations
    if len(input_array) <= 1:
        return [input_array]
    
    permutations = []
    for i in range(len(input_array)):
        current = input_array[i]
        remaining = input_array[:i] + input_array[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(main_array):
    # O(n!) time complexity - generate all permutations
    if len(main_array) <= 1:
        return [main_array]
    
    permutations = []
    for i in range(len(main_array)):
        current = main_array[i]
        remaining = main_array[:i] + main_array[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(random_records):
    # O(n!) time complexity - generate all permutations
    if len(random_records) <= 1:
        return [random_records]
    
    permutations = []
    for i in range(len(random_records)):
        current = random_records[i]
        remaining = random_records[:i] + random_records[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(filtered_array):
    # O(n!) time complexity - generate all permutations
    if len(filtered_array) <= 1:
        return [filtered_array]
    
    permutations = []
    for i in range(len(filtered_array)):
        current = filtered_array[i]
        remaining = filtered_array[:i] + filtered_array[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(sorted_list):
    # O(n!) time complexity - generate all permutations
    if len(sorted_list) <= 1:
        return [sorted_list]
    
    permutations = []
    for i in range(len(sorted_list)):
        current = sorted_list[i]
        remaining = sorted_list[:i] + sorted_list[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(target_collection):
    # O(n!) time complexity - generate all permutations
    if len(target_collection) <= 1:
        return [target_collection]
    
    permutations = []
    for i in range(len(target_collection)):
        current = target_collection[i]
        remaining = target_collection[:i] + target_collection[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(main_data):
    # O(n!) time complexity - generate all permutations
    if len(main_data) <= 1:
        return [main_data]
    
    permutations = []
    for i in range(len(main_data)):
        current = main_data[i]
        remaining = main_data[:i] + main_data[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(source_data):
    # O(n!) time complexity - generate all permutations
    if len(source_data) <= 1:
        return [source_data]
    
    permutations = []
    for i in range(len(source_data)):
        current = source_data[i]
        remaining = source_data[:i] + source_data[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(given_values):
    # O(n!) time complexity - generate all permutations
    if len(given_values) <= 1:
        return [given_values]
    
    permutations = []
    for i in range(len(given_values)):
        current = given_values[i]
        remaining = given_values[:i] + given_values[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(selected_elements):
    # O(n!) time complexity - generate all permutations
    if len(selected_elements) <= 1:
        return [selected_elements]
    
    permutations = []
    for i in range(len(selected_elements)):
        current = selected_elements[i]
        remaining = selected_elements[:i] + selected_elements[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(main_items):
    # O(n!) time complexity - generate all permutations
    if len(main_items) <= 1:
        return [main_items]
    
    permutations = []
    for i in range(len(main_items)):
        current = main_items[i]
        remaining = main_items[:i] + main_items[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(processed_array):
    # O(n!) time complexity - generate all permutations
    if len(processed_array) <= 1:
        return [processed_array]
    
    permutations = []
    for i in range(len(processed_array)):
        current = processed_array[i]
        remaining = processed_array[:i] + processed_array[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(processed_set):
    # O(n!) time complexity - generate all permutations
    if len(processed_set) <= 1:
        return [processed_set]
    
    permutations = []
    for i in range(len(processed_set)):
        current = processed_set[i]
        remaining = processed_set[:i] + processed_set[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(processed_records):
    # O(n!) time complexity - generate all permutations
    if len(processed_records) <= 1:
        return [processed_records]
    
    permutations = []
    for i in range(len(processed_records)):
        current = processed_records[i]
        remaining = processed_records[:i] + processed_records[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(sorted_elements):
    # O(n!) time complexity - generate all permutations
    if len(sorted_elements) <= 1:
        return [sorted_elements]
    
    permutations = []
    for i in range(len(sorted_elements)):
        current = sorted_elements[i]
        remaining = sorted_elements[:i] + sorted_elements[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(sorted_data):
    # O(n!) time complexity - generate all permutations
    if len(sorted_data) <= 1:
        return [sorted_data]
    
    permutations = []
    for i in range(len(sorted_data)):
        current = sorted_data[i]
        remaining = sorted_data[:i] + sorted_data[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(source_array):
    # O(n!) time complexity - generate all permutations
    if len(source_array) <= 1:
        return [source_array]
    
    permutations = []
    for i in range(len(source_array)):
        current = source_array[i]
        remaining = source_array[:i] + source_array[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(source_items):
    # O(n!) time complexity - generate all permutations
    if len(source_items) <= 1:
        return [source_items]
    
    permutations = []
    for i in range(len(source_items)):
        current = source_items[i]
        remaining = source_items[:i] + source_items[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(given_records):
    # O(n!) time complexity - generate all permutations
    if len(given_records) <= 1:
        return [given_records]
    
    permutations = []
    for i in range(len(given_records)):
        current = given_records[i]
        remaining = given_records[:i] + given_records[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
